trip_id,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,trip_distance,fare_amount
3658,2025-01-13 16:45:00,2025-01-13 16:55:00,40.79577173457864,-74.09350504850121,40.70615362396216,-73.99952242869732,1.0,18.98,16.86
3659,2025-01-13 16:50:00,2025-01-13 17:00:00,40.6546531507452,-74.00759921323974,40.73575371919307,-74.04495970543879,6.0,2.8,4.2
3660,2025-01-13 16:55:00,2025-01-13 17:05:00,40.70021538211716,-74.06316975316335,40.66792496772357,-73.96661946931837,2.0,13.65,99.18
3661,2025-01-13 17:00:00,2025-01-13 17:10:00,40.70074429376038,-74.00058352566646,40.74369283952583,-73.9167278575727,5.0,8.2,13.55
3662,2025-01-13 17:05:00,2025-01-13 17:15:00,40.72012203766718,-73.94424851878097,40.64546785128704,-73.94982308401053,4.0,5.85,73.6
3663,2025-01-13 17:10:00,2025-01-13 17:20:00,40.67852636770528,-73.90728722966603,40.67483115404002,-73.98961344737249,5.0,16.25,111.76
3664,2025-01-13 17:15:00,2025-01-13 17:25:00,40.71573731527948,-73.99532353580284,40.78494966008004,-74.02445067927918,3.0,10.19,9.16
3665,2025-01-13 17:20:00,2025-01-13 17:30:00,40.69155787073986,-73.94903920840122,40.64880611162015,-73.9827413853066,0.0,4.32,16.73
3666,2025-01-13 17:25:00,2025-01-13 17:35:00,40.62090237412811,-73.98005186749467,40.66706163436847,-73.94227117005461,3.0,15.24,104.91
3667,2025-01-13 17:30:00,2025-01-13 17:40:00,40.700477614312845,-74.01915568069376,40.63734444697029,-73.98838455471396,6.0,12.77,35.47
3668,2025-01-13 17:35:00,2025-01-13 17:45:00,40.6449717333485,-74.09623881769654,40.658636680834405,-74.0051716387974,6.0,1.25,52.41
3669,2025-01-13 17:40:00,2025-01-13 17:50:00,40.61328071187756,-73.91867538364589,40.70691815790144,-74.03436223200177,2.0,20.55,70.89
3670,2025-01-13 17:45:00,2025-01-13 17:55:00,40.70684366603447,-74.05245510946406,40.73532711464215,-73.87052866966981,0.0,24.67,86.84
3671,2025-01-13 17:50:00,2025-01-13 18:00:00,40.72439416710098,-73.9308614544291,40.69906809332407,-74.04454656911871,1.0,8.69,24.52
3672,2025-01-13 17:55:00,2025-01-13 18:05:00,40.72633490210523,-73.97315961853688,40.68376550753897,-74.04916786861304,2.0,24.68,105.23
3673,2025-01-13 18:00:00,2025-01-13 18:10:00,40.728358535350985,-74.04880063926237,40.637861305694,-73.99179512840958,6.0,24.9,93.57
3674,2025-01-13 18:05:00,2025-01-13 18:15:00,40.603370548952974,-73.98440008190906,40.6636434772409,-74.01009638218375,3.0,11.72,13.6
3675,2025-01-13 18:10:00,2025-01-13 18:20:00,40.63194915360463,-73.89335444693573,40.62269821006395,-73.94883520197753,3.0,23.03,15.66
3676,2025-01-13 18:15:00,2025-01-13 18:25:00,40.79867607184069,-73.9232173709568,40.73682798124423,-73.94714439438943,5.0,19.6,85.74
3677,2025-01-13 18:20:00,2025-01-13 18:30:00,40.64763956199615,-74.02563565280673,40.740303659932366,-74.0607148134855,1.0,20.9,58.31
3678,2025-01-13 18:25:00,2025-01-13 18:35:00,40.73054205155684,-74.03559903790924,40.69797762003343,-74.03777820300051,1.0,3.24,55.94
3679,2025-01-13 18:30:00,2025-01-13 18:40:00,40.66565311891671,-73.9949895981342,40.72207254919423,-74.04377058896745,5.0,19.55,28.45
3680,2025-01-13 18:35:00,2025-01-13 18:45:00,40.70398363696338,-74.00827568644848,40.743811628667366,-73.96077363273082,2.0,6.07,86.34
3681,2025-01-13 18:40:00,2025-01-13 18:50:00,40.66833728988632,-73.94001313071786,40.70506044438413,-73.97858301600874,4.0,18.74,16.35
3682,2025-01-13 18:45:00,2025-01-13 18:55:00,40.728077057730985,-73.96302054317891,40.76968053419962,-74.01857460977524,5.0,6.05,46.68
3683,2025-01-13 18:50:00,2025-01-13 19:00:00,40.70683870586584,-74.08461208007643,40.64881036518792,-73.98918002837537,5.0,19.64,87.5
3684,2025-01-13 18:55:00,2025-01-13 19:05:00,40.677585511317794,-73.97706623722881,40.68256648859749,-74.05631306448726,3.0,22.37,117.74
3685,2025-01-13 19:00:00,2025-01-13 19:10:00,40.647491394015965,-74.00895454804336,40.67661289159762,-74.0371276390037,0.0,12.64,27.85
3686,2025-01-13 19:05:00,2025-01-13 19:15:00,40.71338870987463,-73.9981445931986,40.73236190470148,-74.06500102326346,5.0,10.94,77.41
3687,2025-01-13 19:10:00,2025-01-13 19:20:00,40.63936406004788,-73.98755284928697,40.6282929335337,-73.99272551765833,0.0,3.81,10.51
3688,2025-01-13 19:15:00,2025-01-13 19:25:00,40.72137405210604,-73.94006354973617,40.77239873035573,-73.9929152828702,0.0,6.05,34.24
3689,2025-01-13 19:20:00,2025-01-13 19:30:00,40.831324245451846,-73.9511103518227,40.728088719024754,-74.0492183749867,1.0,24.81,14.29
3690,2025-01-13 19:25:00,2025-01-13 19:35:00,40.7675085025631,-74.03748713703436,40.7875147236309,-73.97893954421049,2.0,18.32,100.19
3691,2025-01-13 19:30:00,2025-01-13 19:40:00,40.73591739434471,-74.00293059838448,40.697971439330765,-73.94714423505243,5.0,19.27,51.91
3692,2025-01-13 19:35:00,2025-01-13 19:45:00,40.695719635112944,-74.02242606964286,40.672484035050815,-74.05152417187287,3.0,20.39,107.3
3693,2025-01-13 19:40:00,2025-01-13 19:50:00,40.60306236864982,-74.08409229844533,40.73285530448805,-74.01631603664987,6.0,14.67,7.7
3694,2025-01-13 19:45:00,2025-01-13 19:55:00,40.63388568020499,-74.00546852538005,40.751528253895714,-73.97431894120628,0.0,11.14,84.71
3695,2025-01-13 19:50:00,2025-01-13 20:00:00,40.76413964280514,-73.90776227862204,40.66427895797643,-74.00031842416935,6.0,8.83,63.19
3696,2025-01-13 19:55:00,2025-01-13 20:05:00,40.66051219599376,-74.08560216968749,40.60012017462082,-74.06860187898715,3.0,0.88,84.14
3697,2025-01-13 20:00:00,2025-01-13 20:10:00,40.6650373950918,-74.001203089683,40.60868673040529,-74.02203943456648,4.0,20.28,116.11
3698,2025-01-13 20:05:00,2025-01-13 20:15:00,40.6917174762158,-74.00280690727048,40.71306924629235,-74.02369897003084,0.0,21.65,116.81
3699,2025-01-13 20:10:00,2025-01-13 20:20:00,40.64689768705768,-73.98561322641179,40.777009469393626,-74.0085208815343,5.0,8.71,100.19
3700,2025-01-13 20:15:00,2025-01-13 20:25:00,40.63866156327242,-74.04813624786969,40.6349580666971,-74.00639172729528,3.0,12.97,27.65
3701,2025-01-13 20:20:00,2025-01-13 20:30:00,40.69747629636093,-74.07125552954,40.68638168283868,-73.92169966530803,5.0,14.53,91.84
3702,2025-01-13 20:25:00,2025-01-13 20:35:00,40.6554235272664,-74.06892988283973,40.68257752238841,-74.01042522083405,6.0,16.51,115.01
3703,2025-01-13 20:30:00,2025-01-13 20:40:00,40.662949071011056,-73.93345331208343,40.79602660336125,-74.08590411701337,1.0,16.32,43.52
3704,2025-01-13 20:35:00,2025-01-13 20:45:00,40.66094044869265,-74.04913429871809,40.81293478765437,-73.99544344116369,6.0,5.08,43.87
3705,2025-01-13 20:40:00,2025-01-13 20:50:00,40.72611801069173,-74.02497810958266,40.72122263441413,-73.91261244577073,3.0,17.23,58.91
3706,2025-01-13 20:45:00,2025-01-13 20:55:00,40.68839371547524,-73.89476837006936,40.74490001834608,-74.00835579016751,2.0,18.86,84.33
3707,2025-01-13 20:50:00,2025-01-13 21:00:00,40.69107140160531,-74.03671278283882,40.74350994971583,-74.02190434870273,4.0,0.63,31.99
3708,2025-01-13 20:55:00,2025-01-13 21:05:00,40.72984729486544,-73.98288002010246,40.63598392151822,-74.01525619514406,0.0,15.52,21.5
3709,2025-01-13 21:00:00,2025-01-13 21:10:00,40.69289801958836,-73.94680941616872,40.7349261507718,-73.9707927548176,4.0,10.53,36.52
3710,2025-01-13 21:05:00,2025-01-13 21:15:00,40.68608731157715,-73.94921399065103,40.649019676435,-74.01546876405034,6.0,22.15,78.53
3711,2025-01-13 21:10:00,2025-01-13 21:20:00,40.72352251777851,-74.06657881785219,40.69142320855117,-74.07578048625963,1.0,23.6,7.93
3712,2025-01-13 21:15:00,2025-01-13 21:25:00,40.73340989217788,-74.03566762238508,40.75698685225416,-74.0335888469217,3.0,14.68,111.52
3713,2025-01-13 21:20:00,2025-01-13 21:30:00,40.692646325024576,-73.9848818011874,40.704046666290346,-74.00323455374323,5.0,10.11,68.24
3714,2025-01-13 21:25:00,2025-01-13 21:35:00,40.70403038878103,-73.90354912713083,40.75512482205302,-73.97321877107956,4.0,23.46,15.42
3715,2025-01-13 21:30:00,2025-01-13 21:40:00,40.66091048851334,-74.03807553293206,40.76496317209943,-74.02913473049603,6.0,6.89,87.61
3716,2025-01-13 21:35:00,2025-01-13 21:45:00,40.656965847841775,-74.02468064920555,40.61215331523354,-74.0148106961923,5.0,12.42,36.55
3717,2025-01-13 21:40:00,2025-01-13 21:50:00,40.73845737509834,-73.97902127892995,40.59111512185597,-73.99775371760803,1.0,8.96,92.69
3718,2025-01-13 21:45:00,2025-01-13 21:55:00,40.72224710312723,-73.96901708863258,40.75810462274156,-74.03887116461499,2.0,4.01,105.98
3719,2025-01-13 21:50:00,2025-01-13 22:00:00,40.72276492192084,-73.96598729978486,40.76012036849831,-74.0045873372188,4.0,22.38,61.93
3720,2025-01-13 21:55:00,2025-01-13 22:05:00,40.71404271743628,-74.04231779324174,40.71282973081516,-73.97663941083455,2.0,6.41,24.6
3721,2025-01-13 22:00:00,2025-01-13 22:10:00,40.70231016379075,-74.02660240684672,40.71961080084686,-74.05932482699671,2.0,19.92,58.28
3722,2025-01-13 22:05:00,2025-01-13 22:15:00,40.73482059454114,-73.9892249400099,40.74465238490414,-73.98467722145091,5.0,18.88,69.83
3723,2025-01-13 22:10:00,2025-01-13 22:20:00,40.74675543805114,-73.93688443436858,40.7437204455676,-74.05451535698543,0.0,16.74,45.09
3724,2025-01-13 22:15:00,2025-01-13 22:25:00,40.74556140025953,-74.01192420410592,40.6847908008704,-74.05351454375848,3.0,2.9,93.01
3725,2025-01-13 22:20:00,2025-01-13 22:30:00,40.694961104202704,-74.0011150950042,40.74779251176698,-74.03313979912396,2.0,10.14,34.76
3726,2025-01-13 22:25:00,2025-01-13 22:35:00,40.76934963649544,-74.05129642185697,40.68267634259564,-73.93172908296312,5.0,23.19,101.45
3727,2025-01-13 22:30:00,2025-01-13 22:40:00,40.71142303408662,-73.90683865840539,40.71217755504159,-74.08575896468925,6.0,9.27,54.19
3728,2025-01-13 22:35:00,2025-01-13 22:45:00,40.73161880962829,-73.99228685264292,40.710001122775736,-74.02319740106903,6.0,0.7,71.62
3729,2025-01-13 22:40:00,2025-01-13 22:50:00,40.71410439454175,-73.94611226102217,40.65702804506881,-74.00132253149572,2.0,18.19,9.55
3730,2025-01-13 22:45:00,2025-01-13 22:55:00,40.71235033537421,-73.99850513959662,40.66285063568955,-73.94164113492278,2.0,17.25,27.59
3731,2025-01-13 22:50:00,2025-01-13 23:00:00,40.66321240048749,-73.99573664673783,40.81170544383908,-73.90260289710535,0.0,14.59,54.31
3732,2025-01-13 22:55:00,2025-01-13 23:05:00,40.735067541917246,-74.0750154445426,40.65540571236129,-74.02110125267916,6.0,9.2,89.46
3733,2025-01-13 23:00:00,2025-01-13 23:10:00,40.84226471974539,-74.10753809348464,40.71849796333278,-73.97303201313863,2.0,8.21,116.64
3734,2025-01-13 23:05:00,2025-01-13 23:15:00,40.6812602462605,-73.93740473940821,40.72898995882333,-74.00472755152218,2.0,5.89,11.49
3735,2025-01-13 23:10:00,2025-01-13 23:20:00,40.70354973577125,-73.99609708928688,40.69728918543591,-74.00504857054523,2.0,14.88,112.62
3736,2025-01-13 23:15:00,2025-01-13 23:25:00,40.67768973678264,-73.98967859385067,40.73357449676816,-73.98633652289237,6.0,24.9,39.05
3737,2025-01-13 23:20:00,2025-01-13 23:30:00,40.67559900492191,-74.06245268761002,40.71644916330364,-74.07927321786185,6.0,19.63,117.98
3738,2025-01-13 23:25:00,2025-01-13 23:35:00,40.77722247390594,-74.04515320888969,40.65648742259413,-74.00239419073488,2.0,16.44,8.23
3739,2025-01-13 23:30:00,2025-01-13 23:40:00,40.66635144911363,-73.94688489994326,40.72684086470693,-73.97746208053628,4.0,14.32,62.55
3740,2025-01-13 23:35:00,2025-01-13 23:45:00,40.67629597633169,-73.91299281145793,40.672764678862784,-74.04298827714213,1.0,17.69,93.97
3741,2025-01-13 23:40:00,2025-01-13 23:50:00,40.62062535881344,-74.03106370068863,40.78703345916674,-73.97712959381224,3.0,12.65,44.0
3742,2025-01-13 23:45:00,2025-01-13 23:55:00,40.66211941377289,-73.96642583558184,40.72145626386086,-74.08642274425517,5.0,21.22,116.93
3743,2025-01-13 23:50:00,2025-01-14 00:00:00,40.61458000535234,-73.99049875336593,40.66499232369574,-73.99532167367009,3.0,14.63,111.2
3744,2025-01-13 23:55:00,2025-01-14 00:05:00,40.7315902349606,-74.00602644700389,40.71711447769744,-73.93289105325418,6.0,6.34,41.75
3745,2025-01-14 00:00:00,2025-01-14 00:10:00,40.83998486109187,-73.90740204899109,40.65375727805452,-74.01092950477249,3.0,14.17,3.47
3746,2025-01-14 00:05:00,2025-01-14 00:15:00,40.68166606031748,-74.02266008230114,40.71288895399968,-74.04890884017124,5.0,6.29,23.52
3747,2025-01-14 00:10:00,2025-01-14 00:20:00,40.61666210335049,-73.93796436814912,40.68871511051668,-74.07125688254942,3.0,13.48,6.81
3748,2025-01-14 00:15:00,2025-01-14 00:25:00,40.74499998322149,-73.9809288341479,40.65865644158033,-73.98047378027474,5.0,20.15,82.52
3749,2025-01-14 00:20:00,2025-01-14 00:30:00,,-74.00084446611824,40.65802793027316,-73.9535991795043,5.0,18.24,19.5
3750,2025-01-14 00:25:00,2025-01-14 00:35:00,40.76496734652768,-73.93139914134835,40.82174671290816,-74.00280472060203,6.0,6.9,59.13
3751,2025-01-14 00:30:00,2025-01-14 00:40:00,40.685898547610506,-73.98549327507885,40.70456961408509,-74.02318454277525,2.0,18.29,24.93
3752,2025-01-14 00:35:00,2025-01-14 00:45:00,40.66840921554586,-74.00482137649561,40.67841304176854,-74.09654537604027,3.0,3.27,104.43
3753,2025-01-14 00:40:00,2025-01-14 00:50:00,40.69110212221272,-73.9310278913509,40.669754070012914,-73.99379853191242,4.0,16.2,37.46
3754,2025-01-14 00:45:00,2025-01-14 00:55:00,40.737888838046814,-73.93753688731141,40.72355830514513,-74.03446333684462,6.0,8.01,84.65
3755,2025-01-14 00:50:00,2025-01-14 01:00:00,40.68862896846222,-73.9399018339423,40.66807519827234,-74.03158834551289,0.0,15.51,71.55
3756,2025-01-14 00:55:00,2025-01-14 01:05:00,40.67516376486032,-74.19439021708098,40.64526910165532,-73.9191792031649,3.0,21.59,46.93
3757,2025-01-14 01:00:00,2025-01-14 01:10:00,40.690058419851056,-73.97799116871307,40.69837928015479,-74.09008043446897,0.0,3.52,91.91
3758,2025-01-14 01:05:00,2025-01-14 01:15:00,40.63640724077496,-73.9893941403465,40.69800154554244,-74.08338788311795,0.0,17.47,16.39
3759,2025-01-14 01:10:00,2025-01-14 01:20:00,40.7198515801147,-74.00174316270427,40.67914825108869,-73.98843371355511,1.0,17.15,86.18
3760,2025-01-14 01:15:00,2025-01-14 01:25:00,40.61066367030776,-73.96951101830136,40.65543538602802,-74.0192655498643,1.0,18.97,24.0
3761,2025-01-14 01:20:00,2025-01-14 01:30:00,40.677793927281726,-73.98697215637478,40.68045141995983,-74.02594003351777,0.0,24.24,12.58
3762,2025-01-14 01:25:00,2025-01-14 01:35:00,40.73796926044154,-73.96610962913364,40.67651813178424,-73.98636743755277,6.0,12.18,116.25
3763,2025-01-14 01:30:00,2025-01-14 01:40:00,40.71515241414664,-74.01339809038775,40.66958179121336,-73.98720454755743,5.0,3.58,23.13
3764,2025-01-14 01:35:00,2025-01-14 01:45:00,40.72951602864932,-73.92509096849118,40.71382500341194,-74.04868186560711,1.0,17.46,33.97
3765,2025-01-14 01:40:00,2025-01-14 01:50:00,40.69674771636407,-73.96105279041136,40.81131139914872,-74.02958491768338,2.0,13.72,4.19
3766,2025-01-14 01:45:00,2025-01-14 01:55:00,40.75848730904928,-73.97287367047426,40.76658825851687,-73.99752210919218,2.0,20.34,82.21
3767,2025-01-14 01:50:00,2025-01-14 02:00:00,40.74623495983849,-73.97531473831465,40.79709597346443,-73.99164621537419,5.0,19.87,91.91
3768,2025-01-14 01:55:00,2025-01-14 02:05:00,40.72230705021239,-73.94213593462533,40.6716154345483,-73.97583731559276,0.0,18.38,5.42
3769,2025-01-14 02:00:00,2025-01-14 02:10:00,40.74637728886568,-73.94891561065323,40.78373441187356,-74.02915819581642,6.0,10.05,63.5
3770,2025-01-14 02:05:00,2025-01-14 02:15:00,40.73752117772018,-74.00563860267731,40.71136379081846,-73.98264753987878,0.0,12.0,102.23
3771,2025-01-14 02:10:00,2025-01-14 02:20:00,40.67802682433266,-73.95048448095883,40.749318174586,-73.95248261297863,3.0,22.92,95.1
3772,2025-01-14 02:15:00,2025-01-14 02:25:00,40.63280505441544,-73.9912973879979,40.72288519790241,-73.9976570364628,4.0,11.01,97.05
3773,2025-01-14 02:20:00,2025-01-14 02:30:00,40.721018106292135,-73.90415366042498,40.682836639189496,-74.00514142271743,1.0,14.75,10.98
3774,2025-01-14 02:25:00,2025-01-14 02:35:00,40.72730446154157,-73.94511360944765,40.73597488093031,-74.0117771672814,0.0,17.15,36.11
3775,2025-01-14 02:30:00,2025-01-14 02:40:00,40.75452359955693,-74.03128046592809,40.724246527680926,-74.03086936981163,2.0,3.07,63.97
3776,2025-01-14 02:35:00,2025-01-14 02:45:00,40.653183936247736,-73.88346446552748,40.61159067502936,-74.04689896157085,6.0,19.28,62.77
3777,2025-01-14 02:40:00,2025-01-14 02:50:00,40.65467844703615,-74.10510199179949,40.693793788444346,-74.01490691604698,3.0,0.57,91.63
3778,2025-01-14 02:45:00,2025-01-14 02:55:00,40.72299501331539,-73.96813226296655,40.74362020932892,-73.97746005389506,6.0,24.56,110.6
3779,2025-01-14 02:50:00,2025-01-14 03:00:00,40.69644165055735,-74.03481236647227,40.7138710806597,-74.04445773579305,2.0,14.3,86.86
3780,2025-01-14 02:55:00,2025-01-14 03:05:00,40.605711919471446,-73.90589098531635,40.72347354854989,-74.00377002486304,4.0,4.37,59.35
3781,2025-01-14 03:00:00,2025-01-14 03:10:00,40.71875540818771,-73.98735969673524,40.66242880864276,-74.009571830628,6.0,19.65,72.08
3782,2025-01-14 03:05:00,2025-01-14 03:15:00,40.60737885425056,-74.03968977325435,40.71281053032024,-73.91110970944426,2.0,21.14,3.44
3783,2025-01-14 03:10:00,2025-01-14 03:20:00,40.65273717240633,-74.01332473561098,40.69518286944046,-73.9638610973769,6.0,5.28,55.73
3784,2025-01-14 03:15:00,2025-01-14 03:25:00,40.76758406864301,-74.03569657293328,40.68982733826985,-73.96467178508306,6.0,1.22,16.3
3785,2025-01-14 03:20:00,2025-01-14 03:30:00,40.79124395089036,-74.0152888489285,40.66603717859834,-73.95399775885785,4.0,13.21,88.59
3786,2025-01-14 03:25:00,2025-01-14 03:35:00,40.639217181576406,-74.01643238079447,40.74574311773316,-74.02728471668469,3.0,16.09,94.41
3787,2025-01-14 03:30:00,2025-01-14 03:40:00,40.68353042312937,-74.03755779343506,40.71727342914229,-73.93116206480661,1.0,4.37,119.96
3788,2025-01-14 03:35:00,2025-01-14 03:45:00,40.70213112615394,-73.98649680942087,40.71222738874697,-73.99204139867784,1.0,14.13,57.15
3789,2025-01-14 03:40:00,2025-01-14 03:50:00,40.78906134637908,-73.98043879182967,40.80253923312458,-74.00223326330234,6.0,13.25,13.18
3790,2025-01-14 03:45:00,2025-01-14 03:55:00,40.67535655260878,-74.0498153195638,40.72368995847587,-74.06073647163187,2.0,21.62,19.24
3791,2025-01-14 03:50:00,2025-01-14 04:00:00,40.67615579884834,-74.0829134381522,40.76002483438217,-74.02008069042844,6.0,20.43,109.19
3792,2025-01-14 03:55:00,2025-01-14 04:05:00,40.77743627792314,-73.98445217739253,40.713646641378055,-74.08829694468008,2.0,3.47,25.92
3793,2025-01-14 04:00:00,2025-01-14 04:10:00,40.68126054236409,-73.97340397244402,40.682341815599415,-74.012409203487,1.0,17.73,45.48
3794,2025-01-14 04:05:00,2025-01-14 04:15:00,40.73611008544832,-73.96348916190193,40.64704313391778,-74.02881504124042,4.0,12.67,18.61
3795,2025-01-14 04:10:00,2025-01-14 04:20:00,40.62614285174438,-73.9724412809203,40.71206950639989,-74.0199175672313,2.0,11.76,98.81
3796,2025-01-14 04:15:00,2025-01-14 04:25:00,40.69143836279539,-73.92136416121315,40.566825523102175,-74.06929778096205,2.0,4.23,38.24
3797,2025-01-14 04:20:00,2025-01-14 04:30:00,40.61702015808368,-73.95014660565343,40.71362335379456,-73.96481982548235,3.0,18.74,46.56
3798,2025-01-14 04:25:00,2025-01-14 04:35:00,40.647228310952215,-73.86600859017922,40.71576991964975,-73.97037336836594,5.0,21.74,89.87
3799,2025-01-14 04:30:00,2025-01-14 04:40:00,40.74196006775762,-73.84496764015836,40.68912162100765,-73.9155110460378,5.0,5.3,72.9
3800,2025-01-14 04:35:00,2025-01-14 04:45:00,40.69750473044567,-74.08790512938224,40.69538168195373,-73.91692660816653,4.0,0.93,72.67
3801,2025-01-14 04:40:00,2025-01-14 04:50:00,40.68404471297235,-74.1098569315618,40.63744152409705,-73.99218971527179,6.0,15.31,8.93
3802,2025-01-14 04:45:00,2025-01-14 04:55:00,40.66256251880096,-74.00036956489234,40.76928018100354,-73.9488298616487,1.0,24.54,28.54
3803,2025-01-14 04:50:00,2025-01-14 05:00:00,40.68896719633794,-73.97478837850598,40.68313745219453,-73.98693470861791,4.0,17.03,35.24
3804,2025-01-14 04:55:00,2025-01-14 05:05:00,40.71505565835504,-74.00379425045028,40.65139536267984,-74.02136765033673,2.0,6.47,119.41
3805,2025-01-14 05:00:00,2025-01-14 05:10:00,40.74914581032309,-73.96482097769712,40.72723305326168,-74.0139059989249,2.0,21.84,29.29
3806,2025-01-14 05:05:00,2025-01-14 05:15:00,40.56874266579516,-74.01351210376991,40.70553780538952,-73.96805397330567,5.0,13.54,46.67
3807,2025-01-14 05:10:00,2025-01-14 05:20:00,40.65841194128687,-74.0346975381707,40.68208326077362,-73.79560384645893,2.0,12.84,25.53
3808,2025-01-14 05:15:00,2025-01-14 05:25:00,40.707954812109456,-74.02714454299256,40.67679833172363,-73.94165630825873,1.0,1.62,58.46
3809,2025-01-14 05:20:00,2025-01-14 05:30:00,40.695056844201886,-74.01000841845321,40.69971806536294,-73.98767963427542,3.0,1.7,3.01
3810,2025-01-14 05:25:00,2025-01-14 05:35:00,40.72016881212634,-73.95782438279699,40.76729079852677,-73.97581042208053,0.0,14.57,97.01
3811,2025-01-14 05:30:00,2025-01-14 05:40:00,40.71337701430633,-74.0243370348333,40.72347732052433,-73.97625657786689,3.0,20.21,106.28
3813,2025-01-14 05:40:00,2025-01-14 05:50:00,40.67365734020064,-73.97148915779778,40.74262169378606,-73.96217649891308,1.0,23.53,101.87
3814,2025-01-14 05:45:00,2025-01-14 05:55:00,40.68772492551323,-74.00993981987726,40.701376594556415,-74.00777317163104,2.0,12.67,3.58
3815,2025-01-14 05:50:00,2025-01-14 06:00:00,40.75743711749114,-73.94416447246773,40.72007761379177,-74.05057558479345,1.0,15.59,54.17
3816,2025-01-14 05:55:00,2025-01-14 06:05:00,40.66339960335472,-74.04597531161176,40.707556386599336,-73.97591691220842,0.0,15.75,22.92
3817,2025-01-14 06:00:00,2025-01-14 06:10:00,40.69685966384281,-74.05681818782327,40.72948902090069,-73.96923314293119,0.0,9.63,48.68
3818,2025-01-14 06:05:00,2025-01-14 06:15:00,40.70916711069992,-73.98476854829909,40.67779279128965,-74.00729026273856,3.0,0.27,52.38
3819,2025-01-14 06:10:00,2025-01-14 06:20:00,40.77801754649373,-73.97978557688675,40.64303285682188,-73.98450709905815,3.0,21.0,82.43
3820,2025-01-14 06:15:00,2025-01-14 06:25:00,40.68498458708819,-74.04324797470417,40.745342407520745,-73.95195551573468,3.0,1.86,96.86
3821,2025-01-14 06:20:00,2025-01-14 06:30:00,40.74794033280055,-73.93282022993363,40.77524641589065,-74.00259050402437,0.0,23.99,113.19
3822,2025-01-14 06:25:00,2025-01-14 06:35:00,40.761598970163256,-73.9037531595115,40.645405945812016,-74.02235020287374,0.0,21.13,38.06
3823,2025-01-14 06:30:00,2025-01-14 06:40:00,40.69681228675047,-74.03139271064204,40.708964583707335,-74.03546580517813,0.0,2.77,83.64
3824,2025-01-14 06:35:00,2025-01-14 06:45:00,40.689464051046166,-73.92563496636345,40.67755649053479,-74.01268927329367,5.0,3.23,100.98
3825,2025-01-14 06:40:00,2025-01-14 06:50:00,40.68354731639759,-74.11910660860003,40.74416893460004,-73.92325540478775,4.0,18.48,49.8
3826,2025-01-14 06:45:00,2025-01-14 06:55:00,40.68720884328788,-73.9461943866641,40.71233228674142,-74.0099179605339,3.0,13.68,68.6
3827,2025-01-14 06:50:00,2025-01-14 07:00:00,40.74271199302884,-74.04288813855642,40.8663736143215,-73.98202749552227,0.0,16.29,83.35
3828,2025-01-14 06:55:00,2025-01-14 07:05:00,40.71155049886278,-73.9511963659014,40.68492832573448,-74.01622391868739,0.0,7.39,12.24
3829,2025-01-14 07:00:00,2025-01-14 07:10:00,40.711764485458495,-74.04806379929784,40.77686461684876,-74.02051154929137,2.0,22.12,75.72
3830,2025-01-14 07:05:00,2025-01-14 07:15:00,40.64373882448101,-74.00342437673135,40.78173153226756,-74.04396510925015,6.0,13.67,66.5
3831,2025-01-14 07:10:00,2025-01-14 07:20:00,40.65162549613124,-74.04050577982709,40.72667987295251,-73.99498630355465,0.0,14.22,39.11
3832,2025-01-14 07:15:00,2025-01-14 07:25:00,40.80717234123885,-74.0106940348891,40.70185416596891,-74.02585431667848,4.0,24.77,119.41
3833,2025-01-14 07:20:00,2025-01-14 07:30:00,40.69110871373557,-73.90850379855348,40.7047418848745,-73.936316771123,4.0,19.33,12.55
3834,2025-01-14 07:25:00,2025-01-14 07:35:00,40.661261400221086,-74.00539688982967,40.70051024260528,-74.00537511219994,6.0,17.28,114.22
3835,2025-01-14 07:30:00,2025-01-14 07:40:00,40.77155495827947,-73.89448491880371,40.75666498562066,-74.00222653537637,2.0,21.69,77.6
3836,2025-01-14 07:35:00,2025-01-14 07:45:00,40.71409042743418,-74.01929062805465,40.656368185146114,-74.00900907816352,1.0,24.78,9.95
3837,2025-01-14 07:40:00,2025-01-14 07:50:00,40.72890774584323,-73.92541176480967,40.69195080134611,-73.98144679280452,3.0,20.35,24.16
3838,2025-01-14 07:45:00,2025-01-14 07:55:00,40.69309764623593,-74.08128463032564,40.68589070211383,-73.9254545118064,2.0,20.2,94.49
3839,2025-01-14 07:50:00,2025-01-14 08:00:00,40.684066345471166,-74.01432545276892,40.61369027894381,-74.05198880334757,1.0,4.95,25.93
3840,2025-01-14 07:55:00,2025-01-14 08:05:00,40.69152068137514,-74.02680549926627,40.74294574548812,-73.98610951297673,4.0,21.86,8.47
3841,2025-01-14 08:00:00,2025-01-14 08:10:00,40.63086309148507,-73.92311471996014,40.75314596906967,-74.07843901608356,6.0,22.05,67.02
3842,2025-01-14 08:05:00,2025-01-14 08:15:00,40.69560362952901,-73.9907375606982,40.668289078321926,-73.93883958783162,6.0,15.01,119.83
3843,2025-01-14 08:10:00,2025-01-14 08:20:00,40.714801653852135,-74.10440415848238,40.75150662283274,-74.00540688404632,0.0,16.34,47.38
